Name,Score,Members,Favorites,Watching,Completed,On-Hold,Dropped,Plan to Watch,Score-10,Score-9,Score-8,Score-7,Score-6,Score-5,Score-4,Score-3,Score-2,Score-1,Finish_conv,Drop_rate,Fav_conv,Love_rate,Hate_rate,comp_dropped,Source_4-koma manga,Source_Book,Source_Card game,Source_Digital manga,Source_Game,Source_Light novel,Source_Manga,Source_Music,Source_Novel,Source_Original,Source_Other,Source_Picture book,Source_Radio,Source_Visual novel,Source_Web manga,Rating_G - All Ages,Rating_PG - Children,Rating_PG-13 - Teens 13 or older,Rating_R - 17+ (violence & profanity),Rating_R+ - Mild Nudity,Genre_1_Action,Genre_1_Adventure,Genre_1_Cars,Genre_1_Comedy,Genre_1_Dementia,Genre_1_Demons,Genre_1_Drama,Genre_1_Ecchi,Genre_1_Fantasy,Genre_1_Game,Genre_1_Harem,Genre_1_Historical,Genre_1_Horror,Genre_1_Kids,Genre_1_Magic,Genre_1_Martial Arts,Genre_1_Mecha,Genre_1_Military,Genre_1_Music,Genre_1_Mystery,Genre_1_Parody,Genre_1_Psychological,Genre_1_Romance,Genre_1_School,Genre_1_Sci-Fi,Genre_1_Seinen,Genre_1_Shounen,Genre_1_Shounen Ai,Genre_1_Slice of Life,Genre_1_Space,Genre_1_Sports,Genre_1_Super Power,Genre_1_Supernatural,Genre_2_ Adventure,Genre_2_ Cars,Genre_2_ Comedy,Genre_2_ Dementia,Genre_2_ Demons,Genre_2_ Drama,Genre_2_ Ecchi,Genre_2_ Fantasy,Genre_2_ Game,Genre_2_ Harem,Genre_2_ Historical,Genre_2_ Horror,Genre_2_ Josei,Genre_2_ Kids,Genre_2_ Magic,Genre_2_ Martial Arts,Genre_2_ Mecha,Genre_2_ Military,Genre_2_ Music,Genre_2_ Mystery,Genre_2_ Parody,Genre_2_ Police,Genre_2_ Psychological,Genre_2_ Romance,Genre_2_ Samurai,Genre_2_ School,Genre_2_ Sci-Fi,Genre_2_ Seinen,Genre_2_ Shoujo,Genre_2_ Shoujo Ai,Genre_2_ Shounen,Genre_2_ Shounen Ai,Genre_2_ Slice of Life,Genre_2_ Space,Genre_2_ Sports,Genre_2_ Super Power,Genre_2_ Supernatural,Genre_2_ Thriller,Genre_2_ Vampire,Genre_3_ Adventure,Genre_3_ Cars,Genre_3_ Comedy,Genre_3_ Dementia,Genre_3_ Demons,Genre_3_ Drama,Genre_3_ Ecchi,Genre_3_ Fantasy,Genre_3_ Game,Genre_3_ Harem,Genre_3_ Historical,Genre_3_ Horror,Genre_3_ Josei,Genre_3_ Kids,Genre_3_ Magic,Genre_3_ Martial Arts,Genre_3_ Mecha,Genre_3_ Military,Genre_3_ Music,Genre_3_ Mystery,Genre_3_ Parody,Genre_3_ Police,Genre_3_ Psychological,Genre_3_ Romance,Genre_3_ Samurai,Genre_3_ School,Genre_3_ Sci-Fi,Genre_3_ Seinen,Genre_3_ Shoujo,Genre_3_ Shoujo Ai,Genre_3_ Shounen,Genre_3_ Shounen Ai,Genre_3_ Slice of Life,Genre_3_ Space,Genre_3_ Sports,Genre_3_ Super Power,Genre_3_ Supernatural,Genre_3_ Thriller,Genre_3_ Vampire
Cross Fight B-Daman eS,6.38422131147541,2143,8,99,1314,80,146,504,73.0,60.0,103.0,218.0,240.0,160.0,57.0,27.0,24.0,14.0,0.6131591227251516,0.06812879141390574,0.003733084461035931,0.1362704918032787,0.0389344262295082,9.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maken-Ki! Two,6.195143834464195,113798,128,5517,76130,2489,4229,25433,3059.0,2935.0,6450.0,12186.0,11743.0,7487.0,4562.0,2407.0,1495.0,1175.0,0.6689924251744319,0.03716234028717552,0.0011248000843600064,0.11203947737340884,0.04990747490607301,18.001891700165523,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Shinkai Densetsu Meremanoid,5.644444444444445,570,1,33,75,22,60,380,6.0,1.0,0.0,7.0,9.0,9.0,6.0,2.0,2.0,3.0,0.13157894736842105,0.10526315789473684,0.0017543859649122807,0.15555555555555556,0.1111111111111111,1.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Date A Live,7.23706627136463,725237,14111,26962,541505,12802,21904,122064,40889.0,48869.0,95751.0,114645.0,61003.0,31326.0,13951.0,6097.0,2972.0,2068.0,0.746659367903182,0.03020254068669966,0.01945708782094681,0.2149526667321246,0.012069803698053744,24.721740321402482,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brothers Conflict,6.07816068358523,143313,823,6027,101512,3294,11044,21436,4709.0,5526.0,9044.0,15109.0,14838.0,11875.0,7372.0,4182.0,3081.0,2206.0,0.7083237389490137,0.07706209485531669,0.005742675123680336,0.1313155936465577,0.06783249082651202,9.19159724737414,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cardfight!! Vanguard: Link Joker-hen,7.179306487695749,17011,74,1144,11595,679,798,2795,697.0,1009.0,1960.0,2710.0,1403.0,730.0,250.0,96.0,41.0,44.0,0.6816177767327024,0.046910822409029454,0.004350126388807243,0.19082774049217002,0.009507829977628635,14.530075187969924,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hakkenden: Touhou Hakken Ibun,7.39233908121627,96288,670,5009,50274,3618,4982,32405,3589.0,5205.0,9564.0,10518.0,5021.0,2518.0,926.0,347.0,167.0,130.0,0.5221211365902293,0.051740611498836825,0.006958291791292788,0.23151243912070554,0.007818875872054758,10.09112806101967,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Phi Brain: Kami no Puzzle - Shukuteki! Rätsel-hen,7.262429523321374,31633,43,1597,16537,1353,1269,10877,888.0,1326.0,2952.0,3545.0,1668.0,801.0,315.0,113.0,59.0,39.0,0.5227768469636139,0.0401163342079474,0.0013593399298201245,0.18913377754997437,0.008371775158038613,13.031520882584712,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nekomonogatari: Kuro,7.978884341425432,421717,1102,8773,336635,3465,1793,71051,31543.0,52687.0,94606.0,57047.0,16404.0,5261.0,1630.0,608.0,367.0,554.0,0.7982485885084073,0.0042516664018761394,0.002613126812530678,0.32308300122359584,0.0035327014617942748,187.74958170663692,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haiyore! Nyaruko-san W,7.272036886357472,147938,307,5869,104404,3528,3520,30617,5266.0,8825.0,19931.0,24266.0,11238.0,4737.0,1857.0,738.0,333.0,236.0,0.7057280752747773,0.02379375143641255,0.0020751936622098446,0.18199077841063194,0.0073488576336420116,29.660227272727273,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamayura: More Aggressive,7.566143497757848,16863,57,868,7720,621,565,7089,587.0,1011.0,1768.0,1650.0,728.0,320.0,118.0,34.0,10.0,18.0,0.4578070331494989,0.033505307477910216,0.0033801814623732433,0.25592568866111465,0.004484304932735426,13.663716814159292,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Chiisana Ojisan,5.745,665,1,93,98,151,143,180,10.0,8.0,14.0,43.0,41.0,35.0,20.0,14.0,6.0,9.0,0.14736842105263157,0.21503759398496242,0.0015037593984962407,0.09,0.075,0.6853146853146853,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senyuu.,7.333939964886738,101638,614,4149,60351,2163,2943,32032,4050.0,5930.0,11540.0,13613.0,6530.0,3102.0,1104.0,440.0,235.0,162.0,0.5937838210118263,0.028955705543202346,0.006041047639662331,0.2136770436346508,0.008499978589474586,20.506625891946992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Backstage Idol Story,5.065789473684211,570,1,34,101,16,77,342,3.0,7.0,4.0,9.0,7.0,18.0,7.0,5.0,6.0,10.0,0.17719298245614035,0.13508771929824562,0.0017543859649122807,0.13157894736842105,0.21052631578947367,1.3116883116883118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senki Zesshou Symphogear G,7.474239419384784,49269,574,2458,30970,1320,1260,13261,2315.0,3483.0,6302.0,6526.0,2854.0,1244.0,538.0,253.0,98.0,86.0,0.6285899855893158,0.025573890275832675,0.011650327792323773,0.24465167306637411,0.007764040676821807,24.57936507936508,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Beast Saga,5.316831683168317,1329,1,139,357,90,274,469,26.0,5.0,28.0,51.0,74.0,83.0,50.0,46.0,24.0,17.0,0.2686230248306998,0.20617005267118135,0.0007524454477050414,0.07673267326732673,0.10148514851485149,1.302919708029197,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hataraku Maou-sama!,7.818179343346426,1061216,9596,39724,839612,20128,16062,145690,59714.0,129447.0,226116.0,164510.0,53456.0,19310.0,5526.0,1756.0,703.0,663.0,0.7911791755872508,0.015135467237584055,0.009042456955040256,0.2860869841394674,0.00206593758932609,52.27319138338937,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Ginga Kikoutai Majestic Prince,7.22239017910311,49347,161,3830,25316,2449,4181,13571,1313.0,2644.0,5887.0,6366.0,2982.0,1495.0,623.0,295.0,118.0,108.0,0.5130200417451922,0.08472652846170993,0.003262609682452834,0.18125601209289544,0.010352251385644268,6.055010762975365,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamagotchi! Yume Kira Dream,5.849315068493151,452,0,19,112,21,78,222,3.0,3.0,13.0,13.0,14.0,11.0,3.0,4.0,3.0,6.0,0.24778761061946902,0.17256637168141592,0.0,0.0821917808219178,0.1232876712328767,1.435897435897436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyun Pyun Maru,5.282608695652174,294,0,20,71,8,77,118,4.0,1.0,4.0,7.0,3.0,11.0,5.0,3.0,3.0,5.0,0.24149659863945577,0.2619047619047619,0.0,0.10869565217391304,0.17391304347826086,0.922077922077922,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shin Kyojin no Hoshi,6.375,478,1,23,139,14,85,217,7.0,8.0,13.0,14.0,18.0,15.0,5.0,2.0,2.0,4.0,0.2907949790794979,0.17782426778242677,0.0020920502092050207,0.17045454545454544,0.06818181818181818,1.6352941176470588,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fantasista Doll,6.085234342596433,24344,19,1562,10842,1300,3338,7302,343.0,426.0,1083.0,2202.0,2237.0,1679.0,948.0,404.0,201.0,121.0,0.44536641472231353,0.13711797568189288,0.0007804797896812356,0.07973869763583576,0.03338863542098714,3.248052726183343,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picchipichi Shizuku-chan,5.842105263157895,225,0,16,56,9,52,92,3.0,2.0,0.0,12.0,8.0,5.0,0.0,3.0,3.0,2.0,0.24888888888888888,0.2311111111111111,0.0,0.13157894736842105,0.13157894736842105,1.0769230769230769,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qin Shi Ming Yue: Wanli Changcheng,7.331983805668016,1044,12,81,308,29,94,532,48.0,34.0,48.0,51.0,24.0,17.0,7.0,4.0,1.0,13.0,0.2950191570881226,0.09003831417624521,0.011494252873563218,0.3319838056680162,0.05668016194331984,3.276595744680851,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yuyushiki,7.32465801066543,88623,564,5080,42054,3168,3549,34772,2324.0,4542.0,9099.0,10347.0,4680.0,2206.0,760.0,284.0,127.0,135.0,0.4745269286754003,0.040046037710300936,0.0063640364239531495,0.19899142128448877,0.007593322513331787,11.84953508030431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Happy☆Lucky Bikkuriman,6.469135802469136,331,1,15,112,18,60,126,7.0,9.0,11.0,20.0,12.0,9.0,1.0,5.0,2.0,5.0,0.338368580060423,0.18126888217522658,0.0030211480362537764,0.19753086419753085,0.08641975308641975,1.8666666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magical Hat,5.627118644067797,355,0,21,81,10,57,186,3.0,0.0,5.0,13.0,12.0,10.0,8.0,3.0,3.0,2.0,0.22816901408450704,0.16056338028169015,0.0,0.05084745762711865,0.0847457627118644,1.4210526315789473,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dokachin,5.416666666666667,229,0,8,60,13,63,85,2.0,5.0,2.0,7.0,0.0,8.0,3.0,1.0,2.0,6.0,0.26200873362445415,0.27510917030567683,0.0,0.19444444444444445,0.2222222222222222,0.9523809523809523,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zettai Karen Children: The Unlimited - Hyoubu Kyousuke,7.517733547100457,118590,364,6726,66029,3708,3431,38696,3800.0,7215.0,15353.0,15402.0,5898.0,2318.0,742.0,228.0,109.0,81.0,0.5567838772240492,0.028931613120836495,0.0030693987688675266,0.21536386032143276,0.003714855511672467,19.24482658117167,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Kamisama no Inai Nichiyoubi,7.311825768369632,190201,879,11067,101189,8779,11673,57493,6788.0,11606.0,21093.0,22428.0,11559.0,5849.0,2484.0,968.0,432.0,314.0,0.5320108727083454,0.06137191707719728,0.004621426806378516,0.22023203745165887,0.008931885394092504,8.668637025614666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tokyo Ravens,7.472350820848352,375763,1926,22892,226432,13266,15947,97226,14140.0,25701.0,50715.0,48683.0,20868.0,9614.0,3561.0,1278.0,610.0,441.0,0.6025925916069438,0.0424389841469224,0.005125571171190352,0.22687075410993618,0.005984818718645187,14.199034301122468,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
